Date,User,Tweet
2022-05-29 23:56:58+00:00,ReelReal101,"@aag3981 @robbysoave The title says ""27 school shootings have taken place so far this year...119 such incidents have taken place since"" 2018 and immediately talks about Uvalde. They are in no way alike &amp; no attempt was made to make that clear. This is bad journalism made for click bait and spin drs."
2022-05-29 23:56:56+00:00,jklmd123,@KelseyObGyn Uvalde voted for this...there are no words
2022-05-29 23:56:56+00:00,MichaelMullen5,"Makes you wonder when Joe and Jill will visit Chicago, tell everyone that he'll do something....Uvalde, Texas shooting: President Biden, first lady arrive to pay respects https://t.co/oY062HBxH9 #FoxNews"
2022-05-29 23:56:55+00:00,AOD_CaseManager,"Uvalde: AR-15
Buffalo: AR-15
Boulder: AR-15
Orlando: AR-15
Parkland: AR-15
Las Vegas: AR-15
Aurora, CO: AR-15
Sandy Hook: AR-15
Waffle House: AR-15
San Bernardino: AR-15
Midland/Odessa: AR-15
Poway Synagogue: AR-15
Sutherland Springs: AR-15
Tree of Life Synagogue: AR-15
🤔"
2022-05-29 23:56:55+00:00,rufflaw,@drmistercody the #Uvalde police had 40% of town budget and doubled their security so obviously funding them doesn't do much.  Perhaps restricting access to assault rifles to teenagers might work.
2022-05-29 23:56:52+00:00,paulaptlb,"@IddyBish @ZBIV42 @RepJacobs NOT GOOD ENOUGH. We're not just going to sit around and wonder if our kids are going to be next. Not 2 hours down the road from Uvalde, 27 were shot to death in a church in Sunderland Springs in 2017."
2022-05-29 23:56:50+00:00,AKA_Legacy1,11-year-old survivor of Uvalde massacre says she wiped blood on herself and played dead https://t.co/NJ0SDB3tVH via @lawofficer
2022-05-29 23:56:49+00:00,49erCrazy73,@wfaa @TexasTribune These people are such fake news. They state such an ambiguios claim but they do not mention that the schools that were hatden have not had a school shooter. Uvalde failed with an open door. The harden schools only work when others take part to make it work!!
2022-05-29 23:56:48+00:00,DKanyock,"Biden and Obama step on Uvalde victims to remember George Floyd https://t.co/Xvwqa9a1dG 
Sorry for their loss.  for these two Fing corrupt traitors   
God will get ya....."
2022-05-29 23:56:48+00:00,_SarahDuran,"After a day spent in #Uvalde, @POTUS and @FLOTUS leave back to Delaware on Air Force 1. @KENS5 https://t.co/FeAwh441AH"
2022-05-29 23:56:47+00:00,1TrueZ_Man,@aReblRepublican @IlonaSego @AdamKinzinger @CBP Law enforcement in Uvalde fucked up to an almost unimaginable degree. I don't know how they're going to be able to live with themselves after this. Their leaders need to resign or be fired and then prosecuted.
2022-05-29 23:56:45+00:00,wanda_fricke,FYI police weren’t standing there doing nothing!!!!!! Heartbreaking Photos Show Terrified Students in Uvalde Escaping Through Elementary School Windows https://t.co/Fx6S6ASOku
2022-05-29 23:56:44+00:00,Downrange2022,"( I feel as if no one was told the TRUTH)Texas Lt. Gov. Dan Patrick. on Uvalde police response: ‘We were not told the truth’
https://t.co/PzYePbq2DM"
2022-05-29 23:56:40+00:00,MailOnline,"Girl, 16, left orphaned when her mother was killed in Uvalde school shooting pens tribute to her parents https://t.co/JRbmKi7Ek2"
2022-05-29 23:56:39+00:00,dwood138,"President Biden, first lady meet with Uvalde families in Texas https://t.co/7yuAeQ5Fq8"
2022-05-29 23:56:37+00:00,Senile_Felines,"@joncoopertweets I bet setting up this picture lasted longer than several of the recent mass shootings combined, including all the time the cops spent waiting around at Uvalde."
2022-05-29 23:56:36+00:00,BlackSheep0ne,"Wait, is the Uvalde Mayor (far left in photo, 1st row behind the state officials) using a walker? or is that someone else? https://t.co/rSnQwrxeGg"
2022-05-29 23:56:33+00:00,LobsterWayne,"@sotsogm @bmaz @DrLovlie “We’ve got to push for a ban on semi-automatic rifles like the AR-15 used in the last two mass killings in Buffalo and Uvalde and so many others, and a ban on the kind of semiautomatic handgun used to wound Gabby Giffords and kill six other people…”

https://t.co/5eXEFJ5htM"
2022-05-29 23:56:31+00:00,huntergreen11,@RVAwonk @funder so. will the gun seller collect on their debt (since the Uvalde shooter will not be paying for what he bought on credit)? will the gun store learn any kind of lesson?
2022-05-29 23:56:26+00:00,BestMannMusic,"The inexplicable, heart-wrenching delay in Uvalde underscores the consequences of pretending that every glaring example of the police’s prioritization of their own power over public safety is an outlier."
2022-05-29 23:56:23+00:00,EllieLuckyday,"In Uvalde, A Picture Is Emerging Of Extreme Cowardice And Incompetence Among Local Police https://t.co/jl4ufczzrs"
2022-05-29 23:56:21+00:00,WayneSisk1,"So his grandfather confirmed the Uvalde shooter had no driver's license! 
So they sold him 2 AR-15s without ID? 
Isn't that even against Texas law? Shouldn't the gun store be shut down? 
The owner at least charged with something? I mean FFS they won't even do the minimum! 🤬🤬"
2022-05-29 23:56:21+00:00,Winking_Buddha,I think we need to show Congress and the Senate the Before and After photos of the children and teachers massacred in Uvalde…show what AR-15 guns can do to little smiling innocent bodies‼️
2022-05-29 23:56:19+00:00,brianlopeztx,"New w/@erinmdouglas23: 

“We will be reunited with them one day.”

The first Sunday after the Robb Elementary shooting in Uvalde was for people to find peace and heal through their faith. 

https://t.co/0nnKpTryiw"
2022-05-29 23:56:14+00:00,Integrityvoice,@MailOnline @RcRegalstarfire Uvalde School District Police Officers are 'cowards who failed children' during a Texas shooting.
2022-05-29 23:56:11+00:00,starindownthsun,"@Dingletipper @Wi7kedT1m3s @kyemcmillann @naynaybranham @RealDante12 @joerogan Any firearm effective up to 1,500ft, and while only firing a standard .223 round, can be modified to accompany a +140g, .40mm rounds that will turn a human into a pile of jelly (likely why those kids in uvalde needed to be dna matched) its just not necessary."
2022-05-29 23:56:09+00:00,judyp2530,Uvalde Hosted Active Shooter Training Two Months Before Deadly Attack https://t.co/vQp3qRruMc
2022-05-29 23:56:08+00:00,ItsDeedigital,"Is Uvalde, Texas Red or Blue?

Does Joe motorcade look small for the most popular selected individual in US history?

I think these are paid BLM, Abortion, Sunrise movement activist. https://t.co/UaW4EgHrMb"
2022-05-29 23:56:08+00:00,dankatzradio,#Uvalde will never be forgotten just as @TPRNews never stopped reporting on #SutherlandSprings @WSHUPublicRadio never stopped reporting on #Newtown for the past decade #pubradio @PMJATweets https://t.co/9XyApecy0k
2022-05-29 23:56:07+00:00,aaronraidersfan,@LVGully @CainMt6 Agreed.  What happened at Uvalde makes ZERO sense.
2022-05-29 23:56:05+00:00,Miriam2626,@Uvalde_CISD @CityofUvaldeTex
2022-05-29 23:56:05+00:00,leighmunsil,"Unfortunately, towns where mass shootings occurred often become synonymous with those tragedies.

This is such a beautiful tribute to Uvalde, Texas — a close-knit community and a place that deserves better. https://t.co/qcS6V1sOsV"
2022-05-29 23:56:04+00:00,arroba_Lu,"El 4 de junio #Ellie García cumpliría 10 años... El 5 de junio será su funeral. Ella es uno de los 19 niños que murieron en el ataque a la primaria de #Uvalde, Texas. Esto es lo que preparamos @XanderpanderX y su servidora para @latinus_us. https://t.co/1b0LlM9obs"
2022-05-29 23:56:01+00:00,4ail5,"If the well-funded and armed Uvalde PD can't or won't protect children against an adolescent with ""legal"" firearms, then they don't deserve to be police. Shameful #refundthepolice #DefundThePolice #GOPGunsOverPeople"
2022-05-29 23:56:00+00:00,mziff06,"@summer7570 Parkland Dad Fred Guttenberg's response to TX Sen John Cornyn about slow Uvalde police response is perfection, putting the weight of guilt where it belongs, NRA owned Republicans. https://t.co/nJqBNcmzT3"
2022-05-29 23:55:58+00:00,Felkinsworkscom,"Killed by Salvador Ramos, City of Uvalde https://t.co/rlvFr7Vnc0"
2022-05-29 23:55:54+00:00,kavid,@MollyJongFast And the idea we can’t do good background checks is ridiculous - we could require social media to do a thorough check -including dms- of anyone buying high powered rifles and flag to gun shop if suspicious activity occurred- THAT would have stopped the #uvalde shooter
2022-05-29 23:55:52+00:00,CraigA_Ryan,The shooters usually get killed. They know they’re probably going to die. They don’t care. Armed teachers won’t make any difference. Deterrence doesn’t work against people with a death wish. #Uvalde https://t.co/B3dMTFx5Oc
2022-05-29 23:55:52+00:00,IrizarryDi,Reporter in Uvalde: Biden visit stoking 'a lot of outrage' https://t.co/8NOTBZMb35
2022-05-29 23:55:50+00:00,EllieLuckyday,Uvalde Had A Security System For School Shootings. The Failure To Implement It Doesn’t Mean Democrats Are Right https://t.co/j9r3WCufrl
2022-05-29 23:55:43+00:00,atxtrauma,"Feel free to withdraw from everything going on around you when you feel overwhelmed. Taking a step back is okay. You should spend some time alone, but please do not isolate yourself from the people who care about you and try to help you. 💚
#uvalde#uvaldetx⁠
⁠
#attc https://t.co/XgkjWgBpcS"
2022-05-29 23:55:41+00:00,JW4936,"Kinzinger says he is &amp;#8216;open to&amp;#8217; assault weapons ban after Uvalde shooting https://t.co/q4ynHhJnRY   
There is no authority to mitigate or remove anyone's right under the Constitution."
2022-05-29 23:55:40+00:00,Kittyboo_G,"Uvalde seniors showing more maturity than the Republican politicians. 

https://t.co/ATvHOuGWoZ"
2022-05-29 23:55:38+00:00,Lulubobcat1,@QasimRashid Bingo. And the current Mayor of #Uvalde campaigned on increasing mental health services in 2020. You can guess what the execution was ZERO
2022-05-29 23:55:36+00:00,CJDwriter,"@Hitecsoftouch Holy crap, read the room, Uvalde police chief. FFS."
2022-05-29 23:55:36+00:00,howardhamlinhhm,"@FirstCutPod @RickRunGood @KylePorterCBS @therealGFD Let’s hear more of your hot takes on gun control, Kyle. You have one more week of outrage left before you forget about Uvalde."
2022-05-29 23:55:33+00:00,RecallSweeney,"#Uvalde shooting: The cowards in Stetsons
Nineteen armed police stood in an elementary school hallway and did nothing for more than an hour while an armed teenager murdered 19 children. #UvaldePoliceCowards #UvaldePolice 

https://t.co/NMrTp0qBZr"
2022-05-29 23:55:30+00:00,QuorumCall,Sen. Durbin: 'I sense a different feeling' on guns after Uvalde | National | https://t.co/hf3dQ3AGK4 https://t.co/jv0iY8AMTl
